surveyId;locationId;surveyDateStart;surveyDateEnd;surveyDays;firstRecordDate;speciesRecorded;cameraModel;bait;surveyPhoto;decimalLatitude;decimalLongitude;geodeticDatum;timeZone;country
D48S054;L2161;2018-03-14;2018-03-20;7;2018-03-14;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S055;L2166;2018-03-14;2018-03-20;7;NA;0;Bushnell 119422CW;No;No;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S056;L2166;2018-03-14;2018-03-20;7;NA;0;Bushnell 119422CW;No;No;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S057;L2167;2018-03-14;2018-03-20;7;2018-03-15;1;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S058;L2170;2018-03-14;2018-03-20;7;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.310204;-47.381581;EPSG:4236;America/Sao_Paulo;Brazil
D48S059;L2161;2018-03-23;2018-03-27;5;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S060;L2169;2018-03-23;2018-03-27;5;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309635;-47.381901;EPSG:4236;America/Sao_Paulo;Brazil
D48S061;L2161;2018-03-28;2018-04-04;8;2018-03-31;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S062;L2169;2018-03-28;2018-04-04;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309635;-47.381901;EPSG:4236;America/Sao_Paulo;Brazil
D48S063;L2170;2018-03-28;2018-04-04;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.310204;-47.381581;EPSG:4236;America/Sao_Paulo;Brazil
D48S064;L2172;2018-03-28;2018-04-04;8;NA;0;Bushnell 119422CW;No;Yes;-22.309667;-47.383851;EPSG:4236;America/Sao_Paulo;Brazil
D48S065;L2161;2018-04-05;2018-04-10;6;2018-04-05;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S066;L2166;2018-04-05;2018-04-10;6;2018-04-07;1;Bushnell 119422CW;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S067;L2167;2018-04-05;2018-04-10;6;2018-04-08;1;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S068;L2170;2018-04-05;2018-04-10;6;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.310204;-47.381581;EPSG:4236;America/Sao_Paulo;Brazil
D48S069;L2161;2018-04-13;2018-04-17;5;2018-04-17;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S070;L2166;2018-04-13;2018-04-17;5;2018-04-17;1;Bushnell 119422CW;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S071;L2167;2018-04-13;2018-04-17;5;2018-04-15;2;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S072;L2170;2018-04-13;2018-04-17;5;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.310204;-47.381581;EPSG:4236;America/Sao_Paulo;Brazil
D48S073;L2161;2018-04-20;2018-04-24;5;2018-04-21;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S074;L2173;2018-04-20;2018-04-24;5;2018-04-21;1;Bushnell Trophy Cam HD;No;Yes;-22.309379;-47.383635;EPSG:4236;America/Sao_Paulo;Brazil
D48S075;L2166;2018-04-20;2018-04-24;5;2018-04-21;1;Bushnell 119422CW;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S076;L2167;2018-04-20;2018-04-24;5;2018-04-22;2;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S077;L2161;2018-04-26;2018-05-03;8;2018-04-30;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S078;L2166;2018-04-26;2018-05-03;8;2018-04-29;2;Bushnell Trophy Cam HD;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S079;L2167;2018-04-26;2018-05-03;8;2018-04-28;1;Bushnell 119422CW;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S080;L2172;2018-04-26;2018-05-03;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309667;-47.383851;EPSG:4236;America/Sao_Paulo;Brazil
D48S081;L2161;2018-05-04;2018-05-08;5;2018-05-04;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S082;L2166;2018-05-04;2018-05-08;5;2018-05-06;1;Bushnell Trophy Cam HD;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S083;L2167;2018-05-04;2018-05-08;5;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S084;L2161;2018-05-12;2018-05-17;6;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S085;L2173;2018-05-12;2018-05-17;6;2018-05-13;1;Bushnell Trophy Cam HD;No;Yes;-22.309379;-47.383635;EPSG:4236;America/Sao_Paulo;Brazil
D48S086;L2166;2018-05-12;2018-05-17;6;2018-05-14;1;Bushnell 119422CW;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S087;L2167;2018-05-12;2018-05-17;6;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S088;L2161;2018-05-24;2018-05-29;6;2018-05-29;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S089;L2173;2018-05-24;2018-05-29;6;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309379;-47.383635;EPSG:4236;America/Sao_Paulo;Brazil
D48S090;L2167;2018-05-24;2018-05-29;6;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S091;L2174;2018-05-24;2018-05-29;6;2018-05-25;1;Bushnell 119422CW;No;Yes;-22.305998;-47.381535;EPSG:4236;America/Sao_Paulo;Brazil
D48S092;L2161;2018-05-30;2018-06-06;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S093;L2167;2018-05-30;2018-06-06;8;2018-05-31;2;Bushnell 119422CW;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S094;L2174;2018-05-30;2018-06-06;8;2018-05-30;2;Bushnell Trophy Cam HD;No;Yes;-22.305998;-47.381535;EPSG:4236;America/Sao_Paulo;Brazil
D48S095;L2168;2018-05-30;2018-06-06;8;2018-05-30;1;Bushnell Trophy Cam HD;No;Yes;-22.307443;-47.381427;EPSG:4236;America/Sao_Paulo;Brazil
D48S096;L2161;2018-06-07;2018-06-13;7;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S097;L2165;2018-06-07;2018-06-13;7;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.310633;-47.382038;EPSG:4236;America/Sao_Paulo;Brazil
D48S098;L2167;2018-06-07;2018-06-13;7;2018-06-07;3;Bushnell 119422CW;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S099;L2161;2018-06-14;2018-06-19;6;2018-06-15;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S100;L2166;2018-06-14;2018-06-19;6;2018-06-16;1;Bushnell 119422CW;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S101;L2167;2018-06-14;2018-06-19;6;2018-06-15;3;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S102;L2165;2018-06-14;2018-06-19;6;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.310633;-47.382038;EPSG:4236;America/Sao_Paulo;Brazil
D48S103;L2161;2018-06-29;2018-07-04;6;2018-06-30;2;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S104;L2161;2018-07-05;2018-07-11;7;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S105;L2166;2018-07-05;2018-07-11;7;NA;0;Bushnell 119422CW;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S106;L2167;2018-07-05;2018-07-11;7;2018-07-07;1;Bushnell Trophy Cam HD;No;Yes;-22.309374;-47.384766;EPSG:4236;America/Sao_Paulo;Brazil
D48S107;L2168;2018-07-05;2018-07-11;7;2018-07-06;1;Bushnell Trophy Cam HD;No;Yes;-22.307443;-47.381427;EPSG:4236;America/Sao_Paulo;Brazil
D48S108;L2161;2018-07-12;2018-07-19;8;2018-07-14;2;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S109;L2165;2018-07-12;2018-07-19;8;NA;0;Bushnell 119422CW;No;Yes;-22.310633;-47.382038;EPSG:4236;America/Sao_Paulo;Brazil
D48S110;L2168;2018-07-12;2018-07-19;8;2018-07-16;1;Bushnell Trophy Cam HD;No;Yes;-22.307443;-47.381427;EPSG:4236;America/Sao_Paulo;Brazil
D48S111;L2161;2018-07-20;2018-07-30;11;2018-07-28;1;Bushnell Trophy Cam HD;No;Yes;-22.309908;-47.383108;EPSG:4236;America/Sao_Paulo;Brazil
D48S112;L2166;2018-07-20;2018-07-30;11;2018-07-25;4;Bushnell Trophy Cam HD;No;Yes;-22.307924;-47.384078;EPSG:4236;America/Sao_Paulo;Brazil
D48S113;L2168;2018-07-20;2018-07-30;11;NA;0;Bushnell Trophy Cam HD;No;Yes;-22.307443;-47.381427;EPSG:4236;America/Sao_Paulo;Brazil
D49S001;L2175;2019-01-21;2019-03-12;51;NA;0;Amcrest ATC 1201;Yes;Yes;-8.038321;-35.191244;EPSG:4236;America/Recife;Brazil
D49S002;L2176;2019-01-21;2019-03-12;51;2019-01-23;4;Amcrest ATC 1201;Yes;Yes;-8.035498;-35.187954;EPSG:4236;America/Recife;Brazil
D49S003;L2177;2019-01-21;2019-03-12;51;2019-01-24;3;Amcrest ATC 1201;Yes;Yes;-8.035806;-35.195458;EPSG:4236;America/Recife;Brazil
D49S004;L2178;2019-01-21;2019-03-12;51;2019-01-23;4;Amcrest ATC 1201;Yes;Yes;-8.03207;-35.194037;EPSG:4236;America/Recife;Brazil
D49S005;L2179;2019-01-22;2019-02-22;32;2019-01-28;3;Amcrest ATC 1201;Yes;Yes;-8.037632;-35.199322;EPSG:4236;America/Recife;Brazil
D49S006;L2180;2019-01-22;2019-03-12;50;2019-01-22;6;Amcrest ATC 1201;Yes;Yes;-8.043468;-35.202413;EPSG:4236;America/Recife;Brazil
D49S007;L2181;2019-01-22;2019-03-12;50;2019-01-23;3;Amcrest ATC 1201;Yes;Yes;-8.040633;-35.205652;EPSG:4236;America/Recife;Brazil
D49S008;L2182;2019-01-22;2019-02-15;25;2019-02-06;2;Amcrest ATC 1201;Yes;Yes;-8.043352;-35.207326;EPSG:4236;America/Recife;Brazil
D49S009;L2183;2019-05-28;2019-07-13;47;2019-05-31;4;Amcrest ATC 1201;Yes;Yes;-8.036721;-35.189571;EPSG:4236;America/Recife;Brazil
D49S010;L2184;2019-05-28;2019-07-13;47;2019-07-07;1;Amcrest ATC 1201;Yes;Yes;-8.032964;-35.190758;EPSG:4236;America/Recife;Brazil
D49S011;L2185;2019-05-28;2019-07-13;47;2019-05-29;3;Amcrest ATC 1201;Yes;Yes;-8.033901;-35.194872;EPSG:4236;America/Recife;Brazil
D49S012;L2186;2019-05-28;2019-06-05;9;2019-05-29;3;Amcrest ATC 1201;Yes;Yes;-8.037462;-35.195196;EPSG:4236;America/Recife;Brazil
D49S013;L2187;2019-05-28;2019-07-13;47;2019-06-02;5;Amcrest ATC 1201;Yes;Yes;-8.039219;-35.197967;EPSG:4236;America/Recife;Brazil
D49S014;L2188;2019-05-28;2019-05-29;2;NA;0;Amcrest ATC 1201;Yes;Yes;-8.041112;-35.200653;EPSG:4236;America/Recife;Brazil
D49S015;L2189;2019-05-28;2019-07-13;47;NA;0;Amcrest ATC 1201;Yes;Yes;-8.042848;-35.204546;EPSG:4236;America/Recife;Brazil
D50S001A;L2190;2012-08-04;2012-11-15;104;2012-08-06;9;Bushnell;No;Yes;-20.107534;-43.496679;EPSG:4236;America/Sao_Paulo;Brazil
D50S001B;L2190;2012-12-07;2013-02-13;69;2012-12-10;8;Bushnell;No;Yes;-20.107534;-43.496679;EPSG:4236;America/Sao_Paulo;Brazil
D50S002;L2191;2012-08-04;2012-11-18;107;2012-10-08;1;Bushnell;No;Yes;-20.093257;-43.476361;EPSG:4236;America/Sao_Paulo;Brazil
D50S003A;L2192;2012-06-02;2012-06-27;26;2012-06-04;1;Bushnell;No;Yes;-20.1305;-43.514978;EPSG:4236;America/Sao_Paulo;Brazil
D50S003B;L2192;2012-08-04;2012-09-17;45;2012-08-08;2;Bushnell;No;Yes;-20.1305;-43.514978;EPSG:4236;America/Sao_Paulo;Brazil
D50S004;L2193;2012-09-12;2012-12-08;88;2012-09-12;5;Bushnell;No;Yes;-20.083361;-43.505564;EPSG:4236;America/Sao_Paulo;Brazil
D50S005;L2194;2012-10-13;2013-01-09;89;2012-12-15;3;Bushnell;No;Yes;-20.130729;-43.47089;EPSG:4236;America/Sao_Paulo;Brazil
D50S006A;L2195;2012-11-16;2013-02-27;104;2012-12-18;8;Bushnell;No;Yes;-20.119429;-43.590337;EPSG:4236;America/Sao_Paulo;Brazil
D50S006B;L2195;2013-03-10;2013-03-10;1;NA;0;Bushnell;No;Yes;-20.119429;-43.590337;EPSG:4236;America/Sao_Paulo;Brazil
D50S007;L2196;2012-11-15;2013-03-10;116;2012-11-23;5;Bushnell;No;Yes;-20.130751;-43.562611;EPSG:4236;America/Sao_Paulo;Brazil
D50S008;L2197;2012-11-16;2013-03-10;115;2012-11-29;3;Bushnell;No;Yes;-20.132586;-43.573833;EPSG:4236;America/Sao_Paulo;Brazil
D50S009;L2198;2013-02-12;2013-05-20;98;2013-03-17;4;Bushnell;No;Yes;-20.118367;-43.521443;EPSG:4236;America/Sao_Paulo;Brazil
D50S010A;L2199;2013-02-13;2013-03-10;26;2013-02-16;5;Bushnell;No;Yes;-20.113087;-43.491089;EPSG:4236;America/Sao_Paulo;Brazil
D50S010B;L2199;2013-05-31;2013-08-09;71;2013-06-02;6;Bushnell;No;Yes;-20.113087;-43.491089;EPSG:4236;America/Sao_Paulo;Brazil
D50S011A;L2200;2013-03-09;2013-05-25;78;2013-03-10;7;Bushnell;No;Yes;-20.104196;-43.494033;EPSG:4236;America/Sao_Paulo;Brazil
D50S011B;L2200;2013-07-16;2013-08-09;25;2013-07-23;5;Bushnell;No;Yes;-20.104196;-43.494033;EPSG:4236;America/Sao_Paulo;Brazil
D50S012;L2201;2013-03-10;2013-06-09;92;2013-03-15;2;Bushnell;No;Yes;-20.110974;-43.588318;EPSG:4236;America/Sao_Paulo;Brazil
D50S013;L2202;2013-03-10;2013-06-09;92;2013-04-02;4;Bushnell;No;Yes;-20.13117;-43.585449;EPSG:4236;America/Sao_Paulo;Brazil
D50S014;L2203;2013-03-10;2013-06-09;92;2013-03-17;1;Bushnell;No;Yes;-20.143819;-43.576506;EPSG:4236;America/Sao_Paulo;Brazil
D50S015;L2204;2013-07-10;2013-10-02;85;2013-07-16;6;Bushnell;No;Yes;-20.033365;-43.493725;EPSG:4236;America/Sao_Paulo;Brazil
D50S016;L2205;2013-07-17;2013-11-15;122;2013-07-19;8;Bushnell;No;Yes;-20.105868;-43.472059;EPSG:4236;America/Sao_Paulo;Brazil
D50S017;L2206;2013-07-07;2013-10-06;92;2013-07-09;6;Bushnell;No;Yes;-20.095585;-43.488569;EPSG:4236;America/Sao_Paulo;Brazil
D50S018;L2207;2013-08-09;2013-11-15;99;2013-09-03;5;Bushnell;No;Yes;-20.110971;-43.485533;EPSG:4236;America/Sao_Paulo;Brazil
D50S019;L2208;2013-11-15;2014-03-16;122;2013-11-21;4;Bushnell;No;Yes;-20.114294;-43.482221;EPSG:4236;America/Sao_Paulo;Brazil
D50S020;L2209;2013-11-16;2014-01-15;61;2013-11-22;3;Bushnell;No;Yes;-20.050493;-43.491487;EPSG:4236;America/Sao_Paulo;Brazil
D50S021A;L2210;2013-11-16;2014-01-20;66;2013-11-18;6;Bushnell;No;Yes;-20.060042;-43.494656;EPSG:4236;America/Sao_Paulo;Brazil
D50S021B;L2210;2014-03-06;2014-05-10;66;2014-03-09;3;Bushnell;No;Yes;-20.060042;-43.494656;EPSG:4236;America/Sao_Paulo;Brazil
D50S022;L2211;2013-11-15;2014-01-23;70;NA;0;Bushnell;No;Yes;-20.106397;-43.466412;EPSG:4236;America/Sao_Paulo;Brazil
D50S023;L2212;2013-11-17;2014-01-05;50;2013-11-17;5;Bushnell;No;Yes;-20.057781;-43.484897;EPSG:4236;America/Sao_Paulo;Brazil
D50S024A;L2213;2014-01-04;2014-01-16;13;NA;0;Bushnell;No;Yes;-20.127146;-43.525426;EPSG:4236;America/Sao_Paulo;Brazil
D50S024B;L2213;2014-03-07;2014-05-15;70;2014-04-12;2;Bushnell;No;Yes;-20.127146;-43.525426;EPSG:4236;America/Sao_Paulo;Brazil
D50S025;L2214;2014-01-03;2014-05-18;136;2014-01-20;3;Bushnell;No;Yes;-20.130793;-43.535904;EPSG:4236;America/Sao_Paulo;Brazil
D50S026;L2215;2014-01-04;2014-05-17;134;2014-01-04;5;Bushnell;No;Yes;-20.129323;-43.515659;EPSG:4236;America/Sao_Paulo;Brazil
D50S027;L2216;2014-01-04;2014-05-18;135;2014-01-08;8;Bushnell;No;Yes;-20.122532;-43.518229;EPSG:4236;America/Sao_Paulo;Brazil
D50S028;L2217;2014-01-04;2014-05-17;134;2014-05-04;1;Bushnell;No;Yes;-20.131027;-43.514246;EPSG:4236;America/Sao_Paulo;Brazil
D50S029;L2218;2014-03-07;2014-07-13;129;2014-03-20;2;Bushnell;No;Yes;-20.095088;-43.491787;EPSG:4236;America/Sao_Paulo;Brazil
D50S030;L2219;2014-03-07;2014-07-13;129;2014-03-16;1;Bushnell;No;Yes;-20.094669;-43.499815;EPSG:4236;America/Sao_Paulo;Brazil
D50S031;L2220;2014-03-07;2014-07-13;129;2014-03-07;4;Bushnell;No;Yes;-20.089336;-43.494195;EPSG:4236;America/Sao_Paulo;Brazil
D50S032;L2221;2014-07-13;2014-10-09;89;2014-08-21;2;Bushnell;No;Yes;-20.10223;-43.500785;EPSG:4236;America/Sao_Paulo;Brazil
D50S033;L2222;2014-03-08;2014-08-30;176;2014-03-14;6;Bushnell;No;Yes;-20.112506;-43.515148;EPSG:4236;America/Sao_Paulo;Brazil
D50S034A;L2223;2013-08-10;2013-10-07;59;2013-08-11;4;Bushnell;No;Yes;-20.117504;-43.518707;EPSG:4236;America/Sao_Paulo;Brazil
D50S034B;L2223;2014-01-02;2014-03-08;66;2014-01-08;4;Bushnell;No;Yes;-20.117504;-43.518707;EPSG:4236;America/Sao_Paulo;Brazil
D50S035A;L2224;2013-10-06;2013-10-07;2;NA;0;Bushnell;No;Yes;-20.122626;-43.526128;EPSG:4236;America/Sao_Paulo;Brazil
D50S035B;L2224;2014-05-17;2014-10-12;149;2014-05-26;4;Bushnell;No;Yes;-20.122626;-43.526128;EPSG:4236;America/Sao_Paulo;Brazil
D50S036;L2225;2014-03-10;2014-07-13;126;NA;0;Bushnell;No;Yes;-20.099611;-43.484036;EPSG:4236;America/Sao_Paulo;Brazil
D50S037;L2226;2014-05-10;2014-07-08;60;2014-05-13;5;Bushnell;No;Yes;-20.047584;-43.47989;EPSG:4236;America/Sao_Paulo;Brazil
D50S038;L2227;2014-05-10;2014-08-31;114;2014-06-25;3;Bushnell;No;Yes;-20.09442;-43.484507;EPSG:4236;America/Sao_Paulo;Brazil
D51S001;L2228;2019-08-10;2019-11-06;89;NA;0;Bushnell;No;Yes;-20.422062;-43.450197;EPSG:4236;America/Sao_Paulo;Brazil
D51S002;L2229;2019-08-12;2019-11-07;88;2019-08-23;2;Bushnell;No;Yes;-20.467003;-43.455115;EPSG:4236;America/Sao_Paulo;Brazil
D51S003;L2230;2019-08-06;2019-11-06;93;2019-08-15;9;Bushnell;No;Yes;-20.460563;-43.403256;EPSG:4236;America/Sao_Paulo;Brazil
D51S004;L2231;2019-08-06;2019-11-06;93;2019-08-07;5;Bushnell;No;Yes;-20.430618;-43.425195;EPSG:4236;America/Sao_Paulo;Brazil
D51S005;L2232;2019-08-11;2019-11-08;90;2019-08-18;1;Bushnell;No;Yes;-20.422227;-43.477143;EPSG:4236;America/Sao_Paulo;Brazil
D51S006;L2233;2019-08-08;2019-10-28;82;2019-09-11;2;Bushnell;No;Yes;-20.439282;-43.512475;EPSG:4236;America/Sao_Paulo;Brazil
D51S007;L2234;2019-08-11;2019-11-08;90;2019-08-29;1;Bushnell;No;Yes;-20.418448;-43.491315;EPSG:4236;America/Sao_Paulo;Brazil
D51S008;L2235;2019-08-08;2019-10-06;60;2019-08-11;2;Bushnell;No;Yes;-20.414779;-43.504814;EPSG:4236;America/Sao_Paulo;Brazil
D51S009;L2236;2019-08-09;2019-11-07;91;2019-08-23;4;Bushnell;No;Yes;-20.458166;-43.503369;EPSG:4236;America/Sao_Paulo;Brazil
D51S010;L2237;2019-08-10;2019-11-05;88;2019-08-30;3;Bushnell;No;Yes;-20.465703;-43.489061;EPSG:4236;America/Sao_Paulo;Brazil
D51S011;L2238;2019-08-09;2019-11-07;91;2019-08-10;3;Bushnell;No;Yes;-20.44549;-43.497981;EPSG:4236;America/Sao_Paulo;Brazil
D51S012;L2239;2019-08-12;2019-11-06;87;2019-09-22;1;Bushnell;No;Yes;-20.466195;-43.435453;EPSG:4236;America/Sao_Paulo;Brazil
D51S013;L2240;2019-08-08;2019-11-06;91;2019-09-01;3;Bushnell;No;Yes;-20.431892;-43.49564;EPSG:4236;America/Sao_Paulo;Brazil
D51S014;L2241;2019-07-31;2019-09-03;35;NA;0;Bushnell;No;Yes;-20.496669;-43.660564;EPSG:4236;America/Sao_Paulo;Brazil
D51S015;L2242;2019-08-03;2019-10-24;83;2019-08-27;1;Bushnell;No;Yes;-20.459032;-43.719288;EPSG:4236;America/Sao_Paulo;Brazil
D51S016;L2243;2019-07-31;2019-08-07;8;NA;0;Bushnell;No;Yes;-20.492474;-43.704283;EPSG:4236;America/Sao_Paulo;Brazil
D51S017;L2244;2019-07-31;2019-10-22;84;2019-08-08;3;Bushnell;No;Yes;-20.496418;-43.634084;EPSG:4236;America/Sao_Paulo;Brazil
D51S018;L2245;2019-08-01;2019-10-23;84;2019-08-06;5;Bushnell;No;Yes;-20.448922;-43.674618;EPSG:4236;America/Sao_Paulo;Brazil
D51S019;L2246;2019-07-31;2019-10-22;84;2019-09-18;2;Bushnell;No;Yes;-20.490808;-43.608036;EPSG:4236;America/Sao_Paulo;Brazil
D51S020;L2247;2019-08-04;2019-09-22;50;2019-08-11;3;Bushnell;No;Yes;-20.456281;-43.691953;EPSG:4236;America/Sao_Paulo;Brazil
D51S021;L2248;2019-08-02;2019-10-23;83;2019-09-05;2;Bushnell;No;Yes;-20.468313;-43.670339;EPSG:4236;America/Sao_Paulo;Brazil
D51S022;L2249;2019-07-31;2019-08-07;8;2019-08-02;1;Bushnell;No;Yes;-20.500391;-43.680619;EPSG:4236;America/Sao_Paulo;Brazil
D51S023;L2250;2019-07-30;2019-10-22;85;2019-07-31;7;Bushnell;No;Yes;-20.535557;-43.657674;EPSG:4236;America/Sao_Paulo;Brazil
D51S024;L2251;2019-07-31;2019-08-18;19;2019-08-02;3;Bushnell;No;Yes;-20.486057;-43.72334;EPSG:4236;America/Sao_Paulo;Brazil
D51S025;L2252;2019-08-01;2019-10-24;85;2019-08-02;2;Bushnell;No;Yes;-20.444394;-43.706815;EPSG:4236;America/Sao_Paulo;Brazil
D51S026;L2253;2019-08-11;2019-10-22;73;NA;0;Bushnell;No;Yes;-20.509558;-43.622173;EPSG:4236;America/Sao_Paulo;Brazil
D51S027;L2254;2019-07-30;2019-10-22;85;2019-09-01;1;Bushnell;No;Yes;-20.527086;-43.636036;EPSG:4236;America/Sao_Paulo;Brazil
D51S028;L2255;2019-08-03;2019-10-24;83;2019-08-11;4;Bushnell;No;Yes;-20.461004;-43.739393;EPSG:4236;America/Sao_Paulo;Brazil
D51S029;L2256;2019-08-01;2019-10-24;85;NA;0;Bushnell;No;Yes;-20.434258;-43.6852;EPSG:4236;America/Sao_Paulo;Brazil
D51S030;L2257;2019-07-30;2019-10-22;85;2019-10-15;1;Bushnell;No;Yes;-20.513256;-43.599979;EPSG:4236;America/Sao_Paulo;Brazil
D51S031;L2258;2019-07-30;2019-10-22;85;2019-08-31;4;Bushnell;No;Yes;-20.517507;-43.65881;EPSG:4236;America/Sao_Paulo;Brazil
D52S001;L2259;2016-07-27;2016-10-17;83;2016-09-21;2;Bushnell Trophy Cam HD;No;Yes;-20.536694;-43.540389;EPSG:4236;America/Sao_Paulo;Brazil
D52S002;L2259;2017-09-04;2017-11-10;68;2017-10-13;1;Bushnell Trophy Cam HD;No;Yes;-20.536694;-43.540389;EPSG:4236;America/Sao_Paulo;Brazil
D52S003;L2260;2015-05-19;2015-07-23;66;NA;0;Bushnell Trophy Cam HD;No;Yes;-20.503917;-43.621278;EPSG:4236;America/Sao_Paulo;Brazil
D52S004;L2260;2016-07-28;2016-09-06;41;NA;0;Bushnell Trophy Cam HD;No;Yes;-20.503917;-43.621278;EPSG:4236;America/Sao_Paulo;Brazil
D52S005;L2261;2015-05-17;2015-06-12;27;2015-06-05;1;Trapa Camera Mini;No;Yes;-20.500083;-43.660111;EPSG:4236;America/Sao_Paulo;Brazil
D52S006;L2261;2016-07-28;2016-07-30;3;NA;0;Ecotone;No;Yes;-20.500083;-43.660111;EPSG:4236;America/Sao_Paulo;Brazil
D52S007;L2262;2017-10-19;2018-01-09;83;2017-12-16;1;Bushnell Trophy Cam HD;No;Yes;-20.499917;-43.66;EPSG:4236;America/Sao_Paulo;Brazil
D52S008;L2263;2015-05-17;2015-07-23;68;NA;0;Trapa Camera Mini;No;Yes;-20.491917;-43.698722;EPSG:4236;America/Sao_Paulo;Brazil
D52S009;L2263;2016-07-28;2016-08-02;6;NA;0;Bushnell Nature View HD;No;Yes;-20.491917;-43.698722;EPSG:4236;America/Sao_Paulo;Brazil
D52S010;L2264;2017-10-19;2017-11-02;15;NA;0;Bushnell Nature View HD;No;Yes;-20.491556;-43.699;EPSG:4236;America/Sao_Paulo;Brazil
D52S011;L2272;2015-05-19;2015-06-28;41;NA;0;Bushnell Nature View HD;No;Yes;-20.479222;-43.5555;EPSG:4236;America/Sao_Paulo;Brazil
